"REF_DATE","GEO","DGUID","Level of study","Type of debt source","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2000","British Columbia","2016A000259","Master's","Graduates who owed money for their education to non-government sources","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835531","11.3.3.4","51","","","","0"
"2000","British Columbia","2016A000259","Master's","Graduates who owed money for their education to non-government sources","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835532","11.3.3.5","12400","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835533","11.4.1.1","39","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835534","11.4.1.2","30","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Average debt owed to the source at graduation","Dollars","81","units","0","v88835535","11.4.1.3","19800","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835536","11.4.1.4","26","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Graduates who owed money for their education to any source (government or non-government)","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835537","11.4.1.5","16500","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835538","11.4.2.1","28","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835539","11.4.2.2","29","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Average debt owed to the source at graduation","Dollars","81","units","0","v88835540","11.4.2.3","18900","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835541","11.4.2.4","20","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Graduates who owed money for their education to government-sponsored student loans","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835542","11.4.2.5","15100","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Graduates who owed money for their education to non-government sources","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88835543","11.4.3.1","19","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Graduates who owed money for their education to non-government sources","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88835544","11.4.3.2","","x","","","0"
"2000","British Columbia","2016A000259","Doctorate","Graduates who owed money for their education to non-government sources","Average debt owed to the source at graduation","Dollars","81","units","0","v88835545","11.4.3.3","12300","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Graduates who owed money for their education to non-government sources","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88835546","11.4.3.4","36","","","","0"
"2000","British Columbia","2016A000259","Doctorate","Graduates who owed money for their education to non-government sources","Average debt remaining at time of interview for those who still owed","Dollars","81","units","0","v88835547","11.4.3.5","11000","","","","0"
"2005","Canada","2016A000011124","College","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates who owed debt to the source at graduation","Percent","239","units","0","v88834888","1.1.1.1","45","","","","0"
"2005","Canada","2016A000011124","College","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units","0","v88834889","1.1.1.2","14","","","","0"
"2005","Canada","2016A000011124","College","Graduates who owed money for their education to any source (government or non-government)","Average debt owed to the source at graduation","Dollars","81","units","0","v88834890","1.1.1.3","13600","","","","0"
"2005","Canada","2016A000011124","College","Graduates who owed money for their education to any source (government or non-government)","Percentage of graduates with debt who had paid it off at time of interview","Percent","239","units","0","v88834891","1.1.1.4","23","","","","0"
